"dane_code","department","municipality","cod_dde_2026","cod_mme_2026","municipality_2026","pvs1_petro_2022","petro_winner_2022","winner_name_2022","share_cepeda_2026","cepeda_winner_2026","winner_name_2026","total_votes_2026","match_type","switched_plurality","petro_share_diff","petro_supporter_switched"
"15759","Boyaca","Sogamoso","07","277","SOGAMOSO",0.411500006914139,TRUE,"gustavo_petro",0.38540947820576,FALSE,"ABELARDO DE LA ESPRIELLA",71005,"exact",TRUE,-0.0260905287083786,"Switched (Voted Petro before, not anymore)"
"15761","Boyaca","Somondoco","07","280","SOMONDOCO",0.211399987339973,FALSE,"rodolfo_hernández",0.252314814814815,FALSE,"ABELARDO DE LA ESPRIELLA",1728,"exact",FALSE,0.0409148274748414,"Did not vote Petro before"
"15762","Boyaca","Sora","07","281","SORA",0.315200001001358,FALSE,"rodolfo_hernández",0.33063209076175,FALSE,"ABELARDO DE LA ESPRIELLA",1851,"exact",FALSE,0.0154320897603924,"Did not vote Petro before"
"15763","Boyaca","Sotaquira","07","283","SOTAQUIRA",0.195599988102913,FALSE,"rodolfo_hernández",0.269075350606133,FALSE,"ABELARDO DE LA ESPRIELLA",4207,"exact",FALSE,0.0734753625032197,"Did not vote Petro before"
"15764","Boyaca","Soraca","07","282","SORACA",0.254099994897842,FALSE,"rodolfo_hernández",0.297888198757764,FALSE,"ABELARDO DE LA ESPRIELLA",4025,"exact",FALSE,0.0437882038599215,"Did not vote Petro before"
"15774","Boyaca","Susacon","07","286","SUSACON",0.141499996185303,FALSE,"rodolfo_hernández",0.156428571428571,FALSE,"ABELARDO DE LA ESPRIELLA",1400,"exact",FALSE,0.0149285752432687,"Did not vote Petro before"
"15776","Boyaca","Sutamarchan","07","289","SUTAMARCHAN",0.241499990224838,FALSE,"rodolfo_hernández",0.239125267411457,FALSE,"ABELARDO DE LA ESPRIELLA",4207,"exact",FALSE,-0.00237472281338116,"Did not vote Petro before"
"15778","Boyaca","Sutatenza","07","292","SUTATENZA",0.22409999370575,FALSE,"rodolfo_hernández",0.256367432150313,FALSE,"ABELARDO DE LA ESPRIELLA",2395,"exact",FALSE,0.0322674384445636,"Did not vote Petro before"
"15790","Boyaca","Tasco","07","298","TASCO",0.31139999628067,FALSE,"rodolfo_hernández",0.27194194885971,FALSE,"ABELARDO DE LA ESPRIELLA",2894,"exact",FALSE,-0.0394580474209604,"Did not vote Petro before"
"15798","Boyaca","Tenza","07","301","TENZA",0.172999992966652,FALSE,"rodolfo_hernández",0.229222520107239,FALSE,"ABELARDO DE LA ESPRIELLA",2238,"exact",FALSE,0.0562225271405867,"Did not vote Petro before"
"15804","Boyaca","Tibana","07","304","TIBANA",0.23589999973774,FALSE,"rodolfo_hernández",0.224121557454891,FALSE,"ABELARDO DE LA ESPRIELLA",4212,"exact",FALSE,-0.0117784422828488,"Did not vote Petro before"
"15806","Boyaca","Tibasosa","07","307","TIBASOSA",0.384999990463257,FALSE,"rodolfo_hernández",0.414550641940086,TRUE,"IVÁN CEPEDA CASTRO",7010,"exact",FALSE,0.0295506514768288,"Did not vote Petro before"
"15808","Boyaca","Tinjaca","07","310","TINJACA",0.319000005722046,FALSE,"rodolfo_hernández",0.319790301441678,FALSE,"ABELARDO DE LA ESPRIELLA",2289,"exact",FALSE,0.000790295719631684,"Did not vote Petro before"
"15810","Boyaca","Tipacoque","07","311","TIPACOQUE",0.173299998044968,FALSE,"rodolfo_hernández",0.198889449772842,FALSE,"ABELARDO DE LA ESPRIELLA",1981,"exact",FALSE,0.0255894517278744,"Did not vote Petro before"
"15814","Boyaca","Toca","07","313","TOCA",0.25229999423027,FALSE,"rodolfo_hernández",0.291515151515152,FALSE,"ABELARDO DE LA ESPRIELLA",4950,"exact",FALSE,0.0392151572848811,"Did not vote Petro before"
"15816","Boyaca","Togui","07","316","TOGUI",0.144199997186661,FALSE,"rodolfo_hernández",0.188898450946644,FALSE,"ABELARDO DE LA ESPRIELLA",2324,"exact",FALSE,0.044698453759983,"Did not vote Petro before"
"15820","Boyaca","Topaga","07","319","TOPAGA",0.225499987602234,FALSE,"rodolfo_hernández",0.234722784297855,FALSE,"ABELARDO DE LA ESPRIELLA",2471,"exact",FALSE,0.00922279669562123,"Did not vote Petro before"
"15822","Boyaca","Tota","07","322","TOTA",0.164900004863739,FALSE,"rodolfo_hernández",0.188532110091743,FALSE,"ABELARDO DE LA ESPRIELLA",2180,"exact",FALSE,0.0236321052280041,"Did not vote Petro before"
"15832","Boyaca","Tunungua","07","324","TUNUNGUA",0.237000003457069,FALSE,"rodolfo_hernández",0.240334378265413,FALSE,"ABELARDO DE LA ESPRIELLA",957,"exact",FALSE,0.00333437480834334,"Did not vote Petro before"
"15835","Boyaca","Turmeque","07","325","TURMEQUE",0.242399990558624,FALSE,"rodolfo_hernández",0.251730822486846,FALSE,"ABELARDO DE LA ESPRIELLA",3611,"exact",FALSE,0.00933083192822148,"Did not vote Petro before"
"15837","Boyaca","Tuta","07","328","TUTA",0.298500001430511,FALSE,"rodolfo_hernández",0.339198606271777,FALSE,"ABELARDO DE LA ESPRIELLA",5740,"exact",FALSE,0.0406986048412655,"Did not vote Petro before"
"15839","Boyaca","Tutaza","07","331","TUTAZA",0.242399990558624,FALSE,"rodolfo_hernández",0.254160363086233,FALSE,"ABELARDO DE LA ESPRIELLA",1322,"exact",FALSE,0.0117603725276087,"Did not vote Petro before"
"15842","Boyaca","Umbita","07","334","UMBITA",0.182700008153915,FALSE,"rodolfo_hernández",0.166228300894266,FALSE,"ABELARDO DE LA ESPRIELLA",3802,"exact",FALSE,-0.0164717072596492,"Did not vote Petro before"
"15861","Boyaca","Ventaquemada","07","337","VENTAQUEMADA",0.273799985647202,FALSE,"rodolfo_hernández",0.312225527695141,FALSE,"ABELARDO DE LA ESPRIELLA",7059,"exact",FALSE,0.0384255420479394,"Did not vote Petro before"
"15879","Boyaca","Viracacha","07","340","VIRACACHA",0.148800000548363,FALSE,"rodolfo_hernández",0.142201834862385,FALSE,"ABELARDO DE LA ESPRIELLA",1308,"exact",FALSE,-0.0065981656859774,"Did not vote Petro before"
"15897","Boyaca","Zetaquira","07","346","ZETAQUIRA",0.264400005340576,FALSE,"rodolfo_hernández",0.223321554770318,FALSE,"ABELARDO DE LA ESPRIELLA",2830,"exact",FALSE,-0.0410784505702582,"Did not vote Petro before"
"17001","Caldas","Manizales","09","001","MANIZALES",0.338800013065338,TRUE,"gustavo_petro",0.315189835664649,FALSE,"ABELARDO DE LA ESPRIELLA",234703,"exact",TRUE,-0.0236101774006896,"Switched (Voted Petro before, not anymore)"
"17013","Caldas","Aguadas","09","004","AGUADAS",0.11430000513792,FALSE,"federico_gutiérrez",0.145691764066322,FALSE,"ABELARDO DE LA ESPRIELLA",11037,"exact",FALSE,0.031391758928402,"Did not vote Petro before"
"17042","Caldas","Anserma","09","007","ANSERMA",0.209999993443489,FALSE,"rodolfo_hernández",0.23118074130684,FALSE,"ABELARDO DE LA ESPRIELLA",15702,"exact",FALSE,0.0211807478633508,"Did not vote Petro before"
"17050","Caldas","Aranzazu","09","013","ARANZAZU",0.1216000020504,FALSE,"federico_gutiérrez",0.112978369384359,FALSE,"ABELARDO DE LA ESPRIELLA",6010,"exact",FALSE,-0.00862163266604038,"Did not vote Petro before"
"17088","Caldas","Belalcazar","09","022","BELALCAZAR",0.228200003504753,FALSE,"rodolfo_hernández",0.249812171299775,FALSE,"ABELARDO DE LA ESPRIELLA",5324,"exact",FALSE,0.0216121677950215,"Did not vote Petro before"
"17174","Caldas","Chinchina","09","034","CHINCHINA",0.305400013923645,FALSE,"rodolfo_hernández",0.312708968659294,FALSE,"ABELARDO DE LA ESPRIELLA",27217,"exact",FALSE,0.0073089547356488,"Did not vote Petro before"
"17272","Caldas","Filadelfia","09","037","FILADELFIA",0.170300006866455,FALSE,"federico_gutiérrez",0.157995328095137,FALSE,"ABELARDO DE LA ESPRIELLA",4709,"exact",FALSE,-0.0123046787713181,"Did not vote Petro before"
"17380","Caldas","La Dorada","09","049","LA DORADA",0.249799996614456,FALSE,"rodolfo_hernández",0.369965459327566,FALSE,"ABELARDO DE LA ESPRIELLA",31557,"exact",FALSE,0.12016546271311,"Did not vote Petro before"
"17388","Caldas","La Merced","09","052","LA MERCED",0.18520000576973,FALSE,"rodolfo_hernández",0.229559748427673,FALSE,"ABELARDO DE LA ESPRIELLA",2862,"exact",FALSE,0.0443597426579433,"Did not vote Petro before"
"17433","Caldas","Manzanares","09","055","MANZANARES",0.146300002932549,FALSE,"rodolfo_hernández",0.149471565173629,FALSE,"ABELARDO DE LA ESPRIELLA",7948,"exact",FALSE,0.00317156224108006,"Did not vote Petro before"
"17442","Caldas","Marmato","09","058","MARMATO",0.252600014209747,FALSE,"rodolfo_hernández",0.339717425431711,FALSE,"ABELARDO DE LA ESPRIELLA",3185,"exact",FALSE,0.0871174112219638,"Did not vote Petro before"
"17444","Caldas","Marquetalia","09","061","MARQUETALIA",0.116899996995926,FALSE,"rodolfo_hernández",0.124355385295418,FALSE,"ABELARDO DE LA ESPRIELLA",6787,"exact",FALSE,0.00745538829949181,"Did not vote Petro before"
"17446","Caldas","Marulanda","09","067","MARULANDA",0.146999999880791,FALSE,"rodolfo_hernández",0.109507640067912,FALSE,"ABELARDO DE LA ESPRIELLA",1178,"exact",FALSE,-0.037492359812879,"Did not vote Petro before"
"17486","Caldas","Neira","09","076","NEIRA",0.206000000238419,FALSE,"rodolfo_hernández",0.214095622648435,FALSE,"ABELARDO DE LA ESPRIELLA",10897,"exact",FALSE,0.00809562241001677,"Did not vote Petro before"
"17495","Caldas","Norcasia","09","078","NORCASIA",0.241100013256073,FALSE,"rodolfo_hernández",0.285410979678496,FALSE,"ABELARDO DE LA ESPRIELLA",3297,"exact",FALSE,0.0443109664224226,"Did not vote Petro before"
"17513","Caldas","Pacora","09","079","PACORA",0.117700003087521,FALSE,"federico_gutiérrez",0.139271371199082,FALSE,"ABELARDO DE LA ESPRIELLA",6972,"exact",FALSE,0.0215713681115614,"Did not vote Petro before"
"17524","Caldas","Palestina","09","082","PALESTINA",0.382699996232986,TRUE,"gustavo_petro",0.278320436382088,FALSE,"ABELARDO DE LA ESPRIELLA",7883,"exact",TRUE,-0.104379559850898,"Switched (Voted Petro before, not anymore)"
"17541","Caldas","Pensilvania","09","085","PENSILVANIA",0.150499999523163,FALSE,"federico_gutiérrez",0.178034939356849,FALSE,"ABELARDO DE LA ESPRIELLA",8987,"exact",FALSE,0.0275349398336859,"Did not vote Petro before"
"17614","Caldas","Riosucio","09","103","RIOSUCIO",0.341300010681152,FALSE,"federico_gutiérrez",0.386440818355007,FALSE,"ABELARDO DE LA ESPRIELLA",24146,"exact",FALSE,0.0451408076738547,"Did not vote Petro before"
"17616","Caldas","Risaralda","09","106","RISARALDA",0.20160000026226,FALSE,"rodolfo_hernández",0.209297948428383,FALSE,"ABELARDO DE LA ESPRIELLA",5313,"exact",FALSE,0.00769794816612276,"Did not vote Petro before"
"17653","Caldas","Salamina","09","109","SALAMINA",0.210699990391731,FALSE,"federico_gutiérrez",0.197516184436517,FALSE,"ABELARDO DE LA ESPRIELLA",7569,"exact",FALSE,-0.0131838059552139,"Did not vote Petro before"
"17662","Caldas","Samana","09","115","SAMANA",0.169200003147125,FALSE,"rodolfo_hernández",0.178567412571686,FALSE,"ABELARDO DE LA ESPRIELLA",8893,"exact",FALSE,0.00936740942456035,"Did not vote Petro before"
"17665","Caldas","San Jose","09","120","SAN JOSE",0.208899989724159,FALSE,"rodolfo_hernández",0.233804914370812,FALSE,"ABELARDO DE LA ESPRIELLA",2686,"exact",FALSE,0.0249049246466524,"Did not vote Petro before"
"17777","Caldas","Supia","09","124","SUPIA",0.260300010442734,FALSE,"rodolfo_hernández",0.322518047038733,FALSE,"ABELARDO DE LA ESPRIELLA",12883,"exact",FALSE,0.0622180365959994,"Did not vote Petro before"
"17867","Caldas","Victoria","09","127","VICTORIA",0.173700004816055,FALSE,"rodolfo_hernández",0.248815165876777,FALSE,"ABELARDO DE LA ESPRIELLA",4642,"exact",FALSE,0.0751151610607219,"Did not vote Petro before"
"17873","Caldas","Villamaria","09","130","VILLAMARIA",0.326599985361099,TRUE,"gustavo_petro",0.335919293511591,FALSE,"ABELARDO DE LA ESPRIELLA",32612,"exact",TRUE,0.00931930815049159,"Switched (Voted Petro before, not anymore)"
"17877","Caldas","Viterbo","09","133","VITERBO",0.1875,FALSE,"federico_gutiérrez",0.21960632960247,FALSE,"ABELARDO DE LA ESPRIELLA",7773,"exact",FALSE,0.0321063296024701,"Did not vote Petro before"
"18094","Caqueta","Belen De Los Andaquies","44","004","BELEN DE LOS ANDAQUIES",0.26910001039505,FALSE,"rodolfo_hernández",0.294987294987295,FALSE,"ABELARDO DE LA ESPRIELLA",4329,"exact",FALSE,0.0258872845922449,"Did not vote Petro before"
"18150","Caqueta","Cartagena Del Chaira","44","003","CARTAGENA DEL CHAIRA",0.529000043869019,TRUE,"gustavo_petro",0.49041747140098,TRUE,"IVÁN CEPEDA CASTRO",13462,"exact",FALSE,-0.038582572468038,"No Switch (Still Petro)"
"18205","Caqueta","Curillo","44","012","CURILLO",0.233400002121925,FALSE,"rodolfo_hernández",0.339518900343643,FALSE,"ABELARDO DE LA ESPRIELLA",2910,"exact",FALSE,0.106118898221717,"Did not vote Petro before"
"18247","Caqueta","El Doncello","44","005","EL DONCELLO",0.300799995660782,FALSE,"rodolfo_hernández",0.316984778932109,FALSE,"ABELARDO DE LA ESPRIELLA",8278,"exact",FALSE,0.0161847832713273,"Did not vote Petro before"
"18256","Caqueta","El Paujil","44","006","EL PAUJIL",0.391899973154068,FALSE,"rodolfo_hernández",0.422516107154968,FALSE,"ABELARDO DE LA ESPRIELLA",5898,"exact",FALSE,0.0306161340008998,"Did not vote Petro before"
"18410","Caqueta","La Montanita","44","007","LA MONTAÑITA",0.498199999332428,TRUE,"gustavo_petro",0.55736657078939,TRUE,"IVÁN CEPEDA CASTRO",6258,"exact",FALSE,0.0591665714569616,"No Switch (Still Petro)"
"18460","Caqueta","Milan","44","016","MILAN",0.389299988746643,FALSE,"rodolfo_hernández",0.468118195956454,TRUE,"IVÁN CEPEDA CASTRO",2572,"exact",FALSE,0.078818207209811,"Did not vote Petro before"
"18479","Caqueta","Morelia","44","017","MORELIA",0.205499991774559,FALSE,"rodolfo_hernández",0.207415368081677,FALSE,"ABELARDO DE LA ESPRIELLA",1861,"exact",FALSE,0.00191537630711749,"Did not vote Petro before"
"18592","Caqueta","Puerto Rico","44","009","PUERTO RICO",0.301400005817413,FALSE,"rodolfo_hernández",0.362437247760606,FALSE,"ABELARDO DE LA ESPRIELLA",10159,"exact",FALSE,0.061037241943193,"Did not vote Petro before"
"18610","Caqueta","San Jose Del Fragua","44","020","SAN JOSE DEL FRAGUA",0.317200005054474,FALSE,"rodolfo_hernández",0.368250333905743,FALSE,"ABELARDO DE LA ESPRIELLA",5241,"exact",FALSE,0.0510503288512693,"Did not vote Petro before"
"18753","Caqueta","San Vicente Del Caguan","44","010","SAN VICENTE DEL CAGUAN",0.361600011587143,FALSE,"rodolfo_hernández",0.454508280515232,TRUE,"IVÁN CEPEDA CASTRO",24455,"exact",FALSE,0.0929082689280891,"Did not vote Petro before"
"18756","Caqueta","Solano","44","022","SOLANO",0.522599995136261,TRUE,"gustavo_petro",0.652032520325203,TRUE,"IVÁN CEPEDA CASTRO",3075,"exact",FALSE,0.129432525188942,"No Switch (Still Petro)"
"18785","Caqueta","Solita","44","024","SOLITA",0.208799988031387,FALSE,"rodolfo_hernández",0.318084651560496,FALSE,"ABELARDO DE LA ESPRIELLA",2339,"exact",FALSE,0.109284663529109,"Did not vote Petro before"
"19001","Cauca","Popayan","11","001","POPAYAN",0.610899984836578,TRUE,"gustavo_petro",0.558788436535241,TRUE,"IVÁN CEPEDA CASTRO",186899,"exact",FALSE,-0.0521115483013375,"No Switch (Still Petro)"
"19022","Cauca","Almaguer","11","004","ALMAGUER",0.918900012969971,TRUE,"gustavo_petro",0.873778819851505,TRUE,"IVÁN CEPEDA CASTRO",7677,"exact",FALSE,-0.0451211931184662,"No Switch (Still Petro)"
"19075","Cauca","Balboa","11","006","BALBOA",0.844899952411652,TRUE,"gustavo_petro",0.750689274882823,TRUE,"IVÁN CEPEDA CASTRO",14508,"exact",FALSE,-0.0942106775288284,"No Switch (Still Petro)"
"19110","Cauca","Buenos Aires","11","010","BUENOS AIRES",0.567200005054474,TRUE,"gustavo_petro",0.50929214504006,TRUE,"IVÁN CEPEDA CASTRO",12107,"exact",FALSE,-0.0579078600144144,"No Switch (Still Petro)"
"19130","Cauca","Cajibio","11","013","CAJIBIO",0.554000020027161,TRUE,"gustavo_petro",0.549548956344242,TRUE,"IVÁN CEPEDA CASTRO",15187,"exact",FALSE,-0.00445106368291881,"No Switch (Still Petro)"
"19137","Cauca","Caldono","11","016","CALDONO",0.777899980545044,TRUE,"gustavo_petro",0.799463102581677,TRUE,"IVÁN CEPEDA CASTRO",17508,"exact",FALSE,0.021563122036633,"No Switch (Still Petro)"
"19142","Cauca","Caloto","11","019","CALOTO",0.735899984836578,TRUE,"gustavo_petro",0.751964832822699,TRUE,"IVÁN CEPEDA CASTRO",15014,"exact",FALSE,0.0160648479861204,"No Switch (Still Petro)"
"19212","Cauca","Corinto","11","022","CORINTO",0.75789999961853,TRUE,"gustavo_petro",0.762406015037594,TRUE,"IVÁN CEPEDA CASTRO",13300,"exact",FALSE,0.0045060154190637,"No Switch (Still Petro)"
"19256","Cauca","El Tambo","11","025","EL TAMBO",0.540600001811981,TRUE,"gustavo_petro",0.559279303506,TRUE,"IVÁN CEPEDA CASTRO",29749,"exact",FALSE,0.018679301694019,"No Switch (Still Petro)"
"19290","Cauca","Florencia","11","027","FLORENCIA",0.778199970722198,TRUE,"gustavo_petro",0.579207920792079,TRUE,"IVÁN CEPEDA CASTRO",3434,"exact",FALSE,-0.198992049930119,"No Switch (Still Petro)"
"19300","Cauca","Guachene","11","029","GUACHENE",0.800300002098083,TRUE,"gustavo_petro",0.776395061728395,TRUE,"IVÁN CEPEDA CASTRO",10125,"exact",FALSE,-0.0239049403696885,"No Switch (Still Petro)"
"19318","Cauca","Guapi","11","028","GUAPI",0.892699956893921,TRUE,"gustavo_petro",0.898810319476006,TRUE,"IVÁN CEPEDA CASTRO",7481,"exact",FALSE,0.00611036258208497,"No Switch (Still Petro)"
"19355","Cauca","Inza","11","031","INZA",0.730599999427795,TRUE,"gustavo_petro",0.750524658971668,TRUE,"IVÁN CEPEDA CASTRO",11436,"exact",FALSE,0.019924659543873,"No Switch (Still Petro)"
"19364","Cauca","Jambalo","11","034","JAMBALO",0.93120002746582,TRUE,"gustavo_petro",0.942407088358356,TRUE,"IVÁN CEPEDA CASTRO",8126,"exact",FALSE,0.0112070608925355,"No Switch (Still Petro)"
"19392","Cauca","La Sierra","11","037","LA SIERRA",0.628899991512299,TRUE,"gustavo_petro",0.58163098545514,TRUE,"IVÁN CEPEDA CASTRO",6119,"exact",FALSE,-0.0472690060571589,"No Switch (Still Petro)"
"19397","Cauca","La Vega","11","040","LA VEGA",0.762600004673004,TRUE,"gustavo_petro",0.777174540834007,TRUE,"IVÁN CEPEDA CASTRO",8657,"exact",FALSE,0.014574536161003,"No Switch (Still Petro)"
"19450","Cauca","Mercaderes","11","046","MERCADERES",0.80730003118515,TRUE,"gustavo_petro",0.734279918864097,TRUE,"IVÁN CEPEDA CASTRO",8381,"exact",FALSE,-0.0730201123210528,"No Switch (Still Petro)"
"19455","Cauca","Miranda","11","049","MIRANDA",0.748099982738495,TRUE,"gustavo_petro",0.742185944654589,TRUE,"IVÁN CEPEDA CASTRO",15069,"exact",FALSE,-0.005914038083906,"No Switch (Still Petro)"
"19513","Cauca","Padilla","11","053","PADILLA",0.785700023174286,TRUE,"gustavo_petro",0.733050847457627,TRUE,"IVÁN CEPEDA CASTRO",4248,"exact",FALSE,-0.0526491757166587,"No Switch (Still Petro)"
"19533","Cauca","Piamonte","11","060","PIAMONTE",0.550300002098083,TRUE,"gustavo_petro",0.571629213483146,TRUE,"IVÁN CEPEDA CASTRO",2848,"exact",FALSE,0.0213292113850626,"No Switch (Still Petro)"
"19573","Cauca","Puerto Tejada","11","064","PUERTO TEJADA",0.831299960613251,TRUE,"gustavo_petro",0.809677126791221,TRUE,"IVÁN CEPEDA CASTRO",22052,"exact",FALSE,-0.02162283382203,"No Switch (Still Petro)"
"19622","Cauca","Rosas","11","070","ROSAS",0.559499979019165,TRUE,"gustavo_petro",0.574991029781127,TRUE,"IVÁN CEPEDA CASTRO",5574,"exact",FALSE,0.0154910507619617,"No Switch (Still Petro)"
"19693","Cauca","San Sebastian","11","073","SAN SEBASTIAN",0.750100016593933,TRUE,"gustavo_petro",0.745028945381324,TRUE,"IVÁN CEPEDA CASTRO",3973,"exact",FALSE,-0.00507107121260919,"No Switch (Still Petro)"
"19698","Cauca","Santander De Quilichao","11","076","SANTANDER DE QUILICHAO",0.640399992465973,TRUE,"gustavo_petro",0.644872086711377,TRUE,"IVÁN CEPEDA CASTRO",57109,"exact",FALSE,0.00447209424540362,"No Switch (Still Petro)"
"19743","Cauca","Silvia","11","082","SILVIA",0.794200003147125,TRUE,"gustavo_petro",0.70440251572327,TRUE,"IVÁN CEPEDA CASTRO",13833,"exact",FALSE,-0.0897974874238548,"No Switch (Still Petro)"
"19760","Cauca","Sotara - Paispamba","11","085","SOTARA (PAISPAMBA)",0.639500021934509,TRUE,"gustavo_petro",0.652110625909753,TRUE,"IVÁN CEPEDA CASTRO",4809,"exact",FALSE,0.0126106039752433,"No Switch (Still Petro)"
"19780","Cauca","Suarez","11","087","SUAREZ",0.671299993991852,TRUE,"gustavo_petro",0.557568827513414,TRUE,"IVÁN CEPEDA CASTRO",11369,"exact",FALSE,-0.113731166478438,"No Switch (Still Petro)"
"19785","Cauca","Sucre","11","086","SUCRE",0.914600014686584,TRUE,"gustavo_petro",0.832708177044261,TRUE,"IVÁN CEPEDA CASTRO",3999,"exact",FALSE,-0.0818918376423234,"No Switch (Still Petro)"
"19807","Cauca","Timbio","11","088","TIMBIO",0.562700033187866,TRUE,"gustavo_petro",0.557955138236828,TRUE,"IVÁN CEPEDA CASTRO",19170,"exact",FALSE,-0.0047448949510378,"No Switch (Still Petro)"
"19809","Cauca","Timbiqui","11","091","TIMBIQUI",0.958099961280823,TRUE,"gustavo_petro",0.937827503186518,TRUE,"IVÁN CEPEDA CASTRO",7061,"exact",FALSE,-0.0202724580943052,"No Switch (Still Petro)"
"19821","Cauca","Toribio","11","094","TORIBIO",0.91839998960495,TRUE,"gustavo_petro",0.902011804277464,TRUE,"IVÁN CEPEDA CASTRO",15757,"exact",FALSE,-0.016388185327486,"No Switch (Still Petro)"
"19824","Cauca","Totoro","11","097","TOTORO",0.798399984836578,TRUE,"gustavo_petro",0.826257188302949,TRUE,"IVÁN CEPEDA CASTRO",8173,"exact",FALSE,0.0278572034663703,"No Switch (Still Petro)"
"19845","Cauca","Villa Rica","11","098","VILLA RICA",0.834800004959106,TRUE,"gustavo_petro",0.834019204389575,TRUE,"IVÁN CEPEDA CASTRO",10206,"exact",FALSE,-0.00078080056953167,"No Switch (Still Petro)"
"20001","Cesar","Valledupar","12","001","VALLEDUPAR",0.481899976730347,TRUE,"gustavo_petro",0.472161597887994,TRUE,"IVÁN CEPEDA CASTRO",190151,"exact",FALSE,-0.0097383788423524,"No Switch (Still Petro)"
"20011","Cesar","Aguachica","12","075","AGUACHICA",0.261500000953674,FALSE,"rodolfo_hernández",0.309160059305099,FALSE,"ABELARDO DE LA ESPRIELLA",46539,"exact",FALSE,0.0476600583514246,"Did not vote Petro before"
"20013","Cesar","Agustin Codazzi","12","150","AGUSTIN CODAZZI",0.490600019693375,TRUE,"gustavo_petro",0.550205314945378,TRUE,"IVÁN CEPEDA CASTRO",25814,"exact",FALSE,0.0596052952520039,"No Switch (Still Petro)"
"20032","Cesar","Astrea","12","170","ASTREA",0.42110002040863,TRUE,"gustavo_petro",0.415927189988623,FALSE,"ABELARDO DE LA ESPRIELLA",8790,"exact",TRUE,-0.00517283042000694,"Switched (Voted Petro before, not anymore)"
"20045","Cesar","Becerril","12","180","BECERRIL",0.622999966144562,TRUE,"gustavo_petro",0.573857483214208,TRUE,"IVÁN CEPEDA CASTRO",9234,"exact",FALSE,-0.0491424829303534,"No Switch (Still Petro)"
"20060","Cesar","Bosconia","12","200","BOSCONIA",0.471699982881546,TRUE,"gustavo_petro",0.548744820862783,TRUE,"IVÁN CEPEDA CASTRO",16412,"exact",FALSE,0.0770448379812373,"No Switch (Still Petro)"
