"Country","Departamento","Municipio","value","year","variable","sector"
"1 - Colombia","08 - Atlántico","08999 - Sin Informacion - Atlantico",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","11 - Bogotá, D.C.","11001 - Bogotá, D.C.",448149,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","11 - Bogotá, D.C.","11999 - Bogotá, D.C.",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13001 - Cartagena",101908,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13006 - Achí",1120,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13030 - Altos Del Rosario",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13042 - Arenal",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13052 - Arjona",50,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13062 - Arroyohondo",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13074 - Barranco De Loba",84,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13140 - Calamar",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13160 - Cantagallo",3,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13188 - Cicuco",2312,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13212 - Córdoba",4242,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13222 - Clemencia",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13244 - El Carmen De Bolívar",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13248 - El Guamo",15,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13268 - El Peñón",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13300 - Hatillo De Loba",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13430 - Magangué",66140,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13433 - Mahates",261,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13440 - Margarita",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13442 - María La Baja",2,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13458 - Montecristo",1220,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13468 - Mompós",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13473 - Morales",246,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13490 - Norosí",735,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13549 - Pinillos",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13580 - Regidor",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13600 - Río Viejo",27,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13620 - San Cristóbal",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13647 - San Estanislao",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13650 - San Fernando",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13654 - San Jacinto",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13655 - San Jacinto Del Cauca",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13657 - San Juan Nepomuceno",356,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13667 - San Martín De Loba",124,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13670 - San Pablo",2,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13673 - Santa Catalina",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13683 - Santa Rosa",237,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13688 - Santa Rosa Del Sur",10067,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13744 - Simití",545,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13760 - Soplaviento",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13780 - Talaigua Nuevo",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13810 - Tiquisio",3,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13836 - Turbaco",796,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13838 - Turbaná",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13873 - Villanueva",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13894 - Zambrano",11,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","13 - Bolívar","13999 - Sin Informacion - Bolivar",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15001 - Tunja",94469,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15022 - Almeida",2332,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15047 - Aquitania",13,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15051 - Arcabuco",52,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15087 - Belén",25,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15090 - Berbeo",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15092 - Betéitiva",3976,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15097 - Boavita",2320,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15104 - Boyacá",31840,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15106 - Briceño",8,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15109 - Buenavista",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15114 - Busbanzá",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15131 - Caldas",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15135 - Campohermoso",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15162 - Cerinza",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15172 - Chinavita",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15176 - Chiquinquirá",16620,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15180 - Chiscas",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15183 - Chita",341,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15185 - Chitaraque",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15187 - Chivatá",603,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15189 - Ciénega",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15204 - Cómbita",82,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15212 - Coper",3870,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15215 - Corrales",7372,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15218 - Covarachía",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15223 - Cubará",2886,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15224 - Cucaita",5321,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15226 - Cuítiva",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15232 - Chíquiza",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15236 - Chivor",30,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15238 - Duitama",23585,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15244 - El Cocuy",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15248 - El Espino",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15272 - Firavitoba",436,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15276 - Floresta",1,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15293 - Gachantivá",15,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15296 - Gameza",1170,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15299 - Garagoa",638,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15317 - Guacamayas",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15322 - Guateque",3068,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15325 - Guayatá",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15332 - Güicán",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15362 - Iza",58,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15367 - Jenesano",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15368 - Jericó",3343,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15377 - Labranzagrande",6,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15380 - La Capilla",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15401 - La Victoria",1112,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15403 - La Uvita",1075,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15407 - Villa De Leyva",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15425 - Macanal",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15442 - Maripí",4829,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15455 - Miraflores",1887,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15464 - Mongua",7593,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15466 - Monguí",222,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15469 - Moniquirá",1063,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15476 - Motavita",758,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15480 - Muzo",5205,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15491 - Nobsa",6655,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15494 - Nuevo Colón",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15500 - Oicatá",3370,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15507 - Otanche",3883,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15511 - Pachavita",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15514 - Páez",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15516 - Paipa",13598,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15518 - Pajarito",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15522 - Panqueba",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15531 - Pauna",4225,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15533 - Paya",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15537 - Paz De Río",8468,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15542 - Pesca",50,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15550 - Pisba",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15572 - Puerto Boyacá",17813,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15580 - Quípama",5544,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15599 - Ramiriquí",3206,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15600 - Ráquira",9136,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15621 - Rondón",143,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15632 - Saboyá",3870,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15638 - Sáchica",274,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15646 - Samacá",27250,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15660 - San Eduardo",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15664 - San José De Pare",5190,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15667 - San Luis De Gaceno",76,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15673 - San Mateo",350,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15676 - San Miguel De Sema",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15681 - San Pablo De Borbur",8721,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15686 - Santana",712,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15690 - Santa María",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15693 - Santa Rosa De Viterbo",154,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15696 - Santa Sofía",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15720 - Sativanorte",4879,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15723 - Sativasur",4960,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15740 - Siachoque",88,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15753 - Soatá",10,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15755 - Socotá",15342,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15757 - Socha",28279,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15759 - Sogamoso",39573,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15761 - Somondoco",4289,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15762 - Sora",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15763 - Sotaquirá",956,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15764 - Soracá",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15774 - Susacón",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15776 - Sutamarchán",1858,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15778 - Sutatenza",4061,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15790 - Tasco",8812,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15798 - Tenza",3870,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15804 - Tibaná",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15806 - Tibasosa",6662,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15808 - Tinjacá",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15810 - Tipacoque",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15814 - Toca",669,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15816 - Togüí",82,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15820 - Tópaga",4428,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15822 - Tota",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15832 - Tununguá",843,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15835 - Turmequé",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15837 - Tuta",169,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15839 - Tutazá",11,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15842 - Umbita",1198,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15861 - Ventaquemada",57,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15879 - Viracachá",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15897 - Zetaquira",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","15 - Boyacá","15999 - Sin Informacion - Boyaca",NA,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17001 - Manizales",33165,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17013 - Aguadas",475,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17042 - Anserma",30,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17050 - Aranzazu",29,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17088 - Belalcázar",1037,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17174 - Chinchiná",419,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
"1 - Colombia","17 - Caldas","17272 - Filadelfia",13,2020,"NumeroTotalEmpleados","B - EXPLOTACIÓN DE MINAS Y CANTERAS"
