"","Measures","Edad","Sexo","Hierarchy","Etnia","Geografiia Cotizante","value"
"4757","Valor IBC",50,"MASCULINO","2019/04/05","NO REPORTADO","25843 - Villa De San Diego De Ubate",10796466
"4758","Valor IBC",52,"MASCULINO","2019/04/05","NO REPORTADO","25843 - Villa De San Diego De Ubate",3527780
"4759","Valor IBC",53,"MASCULINO","2019/04/05","NO REPORTADO","25843 - Villa De San Diego De Ubate",11122412
"4760","Valor IBC",55,"MASCULINO","2019/04/05","NO REPORTADO","25843 - Villa De San Diego De Ubate",3312464
"4761","Valor IBC",70,"MASCULINO","2019/04/05","NO REPORTADO","25843 - Villa De San Diego De Ubate",7513454
"4762","Valor IBC",38,"MASCULINO","2019/04/09","NO REPORTADO","25843 - Villa De San Diego De Ubate",7961936
"4763","Valor IBC",60,"FEMENINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",1987482
"4764","Valor IBC",23,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",3489956
"4765","Valor IBC",26,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",4880056
"4766","Valor IBC",27,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",14943220
"4767","Valor IBC",29,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",7200000
"4768","Valor IBC",31,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",20163627
"4769","Valor IBC",34,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",4760092
"4770","Valor IBC",37,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",8616108
"4771","Valor IBC",38,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",8101636
"4772","Valor IBC",39,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",8583032
"4773","Valor IBC",45,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",13555352
"4774","Valor IBC",47,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",9166048
"4775","Valor IBC",48,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",21414144
"4776","Valor IBC",53,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",11289064
"4777","Valor IBC",57,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",9393076
"4778","Valor IBC",62,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",3355952
"4779","Valor IBC",65,"MASCULINO","2019/04/10","NO REPORTADO","25843 - Villa De San Diego De Ubate",3196118
"4780","Valor IBC",22,"FEMENINO","2019/04/11","NO REPORTADO","25843 - Villa De San Diego De Ubate",1656232
"4781","Valor IBC",32,"MASCULINO","2019/04/11","NO REPORTADO","25843 - Villa De San Diego De Ubate",7924212
"4782","Valor IBC",37,"MASCULINO","2019/04/11","NO REPORTADO","25843 - Villa De San Diego De Ubate",24072340
"4783","Valor IBC",48,"MASCULINO","2019/04/11","NO REPORTADO","25843 - Villa De San Diego De Ubate",6744320
"4784","Valor IBC",53,"MASCULINO","2019/04/11","NO REPORTADO","25843 - Villa De San Diego De Ubate",10537536
"4785","Valor IBC",25,"MASCULINO","2019/04/15","NO REPORTADO","25843 - Villa De San Diego De Ubate",993740
"4786","Valor IBC",29,"MASCULINO","2019/04/15","NO REPORTADO","25843 - Villa De San Diego De Ubate",993740
"4787","Valor IBC",32,"MASCULINO","2019/04/15","NO REPORTADO","25843 - Villa De San Diego De Ubate",441664
"4788","Valor IBC",33,"MASCULINO","2019/04/15","NO REPORTADO","25843 - Villa De San Diego De Ubate",993740
"4789","Valor IBC",48,"MASCULINO","2019/04/15","NO REPORTADO","25843 - Villa De San Diego De Ubate",993740
"4790","Valor IBC",25,"MASCULINO","2019/04/16","NO REPORTADO","25843 - Villa De San Diego De Ubate",3972078
"4791","Valor IBC",26,"MASCULINO","2019/04/16","NO REPORTADO","25843 - Villa De San Diego De Ubate",5642293
"4792","Valor IBC",33,"MASCULINO","2019/04/16","NO REPORTADO","25843 - Villa De San Diego De Ubate",3312464
"4793","Valor IBC",24,"FEMENINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",4140580
"4794","Valor IBC",25,"FEMENINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",828116
"4795","Valor IBC",27,"FEMENINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",11954820
"4796","Valor IBC",31,"FEMENINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",11871788
"4797","Valor IBC",44,"FEMENINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",6800000
"4798","Valor IBC",22,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",8781412
"4799","Valor IBC",23,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",3295532
"4800","Valor IBC",25,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",4074532
"4801","Valor IBC",26,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",828116
"4802","Valor IBC",27,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",3924200
"4803","Valor IBC",28,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",18714464
"4804","Valor IBC",29,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",1656232
"4805","Valor IBC",30,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",5483460
"4806","Valor IBC",33,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",5720776
"4807","Valor IBC",35,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",23556870
"4808","Valor IBC",36,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",32304060
"4809","Valor IBC",37,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",26698710
"4810","Valor IBC",38,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",18117740
"4811","Valor IBC",39,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",8535548
"4812","Valor IBC",40,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",15094956
"4813","Valor IBC",42,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",16448920
"4814","Valor IBC",43,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",32644692
"4815","Valor IBC",44,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",23255752
"4816","Valor IBC",45,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",59046430
"4817","Valor IBC",46,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",14146720
"4818","Valor IBC",47,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",30599000
"4819","Valor IBC",50,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",12480380
"4820","Valor IBC",52,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",12094700
"4821","Valor IBC",53,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",11845696
"4822","Valor IBC",55,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",26808360
"4823","Valor IBC",60,"MASCULINO","2019/04/22","NO REPORTADO","25843 - Villa De San Diego De Ubate",4960442
"4824","Valor IBC",39,"FEMENINO","2019/04/24","NO REPORTADO","25843 - Villa De San Diego De Ubate",3312464
"4825","Valor IBC",22,"MASCULINO","2019/04/24","NO REPORTADO","25843 - Villa De San Diego De Ubate",5060000
"4826","Valor IBC",25,"MASCULINO","2019/04/24","NO REPORTADO","25843 - Villa De San Diego De Ubate",8700580
"4827","Valor IBC",29,"MASCULINO","2019/04/24","NO REPORTADO","25843 - Villa De San Diego De Ubate",19981676
"4828","Valor IBC",32,"MASCULINO","2019/04/24","NO REPORTADO","25843 - Villa De San Diego De Ubate",10026092
"4829","Valor IBC",34,"MASCULINO","2019/04/24","NO REPORTADO","25843 - Villa De San Diego De Ubate",20105628
"4830","Valor IBC",35,"MASCULINO","2019/04/24","NO REPORTADO","25843 - Villa De San Diego De Ubate",21072048
"4831","Valor IBC",39,"MASCULINO","2019/04/24","NO REPORTADO","25843 - Villa De San Diego De Ubate",3565929
"4832","Valor IBC",42,"MASCULINO","2019/04/24","NO REPORTADO","25843 - Villa De San Diego De Ubate",12753812
"4833","Valor IBC",44,"FEMENINO","2019/05/03","NO REPORTADO","25843 - Villa De San Diego De Ubate",6370000
"4834","Valor IBC",41,"MASCULINO","2019/05/03","NO REPORTADO","25843 - Villa De San Diego De Ubate",6289152
"4835","Valor IBC",46,"MASCULINO","2019/05/03","NO REPORTADO","25843 - Villa De San Diego De Ubate",10740984
"4836","Valor IBC",32,"FEMENINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",4048000
"4837","Valor IBC",23,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",11598364
"4838","Valor IBC",24,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",2978468
"4839","Valor IBC",25,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",5847500
"4840","Valor IBC",28,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",7985948
"4841","Valor IBC",29,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",18240728
"4842","Valor IBC",30,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",10278640
"4843","Valor IBC",31,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",10839400
"4844","Valor IBC",32,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",20463684
"4845","Valor IBC",33,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",11235812
"4846","Valor IBC",35,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",27627060
"4847","Valor IBC",36,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",34750322
"4848","Valor IBC",37,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",7667964
"4849","Valor IBC",39,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",9303120
"4850","Valor IBC",41,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",13329932
"4851","Valor IBC",45,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",7436452
"4852","Valor IBC",46,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",19920000
"4853","Valor IBC",48,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",8829824
"4854","Valor IBC",51,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",8853544
"4855","Valor IBC",52,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",24555000
"4856","Valor IBC",54,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",8889200
"4857","Valor IBC",56,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",10861580
"4858","Valor IBC",59,"MASCULINO","2019/05/06","NO REPORTADO","25843 - Villa De San Diego De Ubate",6977740
"4859","Valor IBC",34,"MASCULINO","2019/05/07","NO REPORTADO","25843 - Villa De San Diego De Ubate",10567212
"4860","Valor IBC",89,"MASCULINO","2019/05/07","NO REPORTADO","25843 - Villa De San Diego De Ubate",9e+05
"4861","Valor IBC",31,"FEMENINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",13894576
"4862","Valor IBC",59,"FEMENINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",2787993
"4863","Valor IBC",25,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",6e+06
"4864","Valor IBC",26,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",8210150
"4865","Valor IBC",27,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",19909400
"4866","Valor IBC",29,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",13913332
"4867","Valor IBC",31,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",12070076
"4868","Valor IBC",32,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",4133720
"4869","Valor IBC",34,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",10551600
"4870","Valor IBC",35,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",19649744
"4871","Valor IBC",36,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",10188620
"4872","Valor IBC",37,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",20226158
"4873","Valor IBC",38,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",16398677
"4874","Valor IBC",39,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",6222000
"4875","Valor IBC",40,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",6503236
"4876","Valor IBC",42,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",9644856
"4877","Valor IBC",43,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",13865940
"4878","Valor IBC",44,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",6357010
"4879","Valor IBC",45,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",27956640
"4880","Valor IBC",47,"MASCULINO","2019/05/08","NO REPORTADO","25843 - Villa De San Diego De Ubate",12403500
