"","Measures","Edad","Sexo","Hierarchy","Etnia","Geografiia Cotizante","value"
"3084","Numero de Dias Cotizados",53,"MASCULINO","2020/01/24","NO REPORTADO","25793 - Tausa",82
"3085","Numero de Dias Cotizados",60,"MASCULINO","2020/01/24","NO REPORTADO","25793 - Tausa",90
"3086","Numero de Dias Cotizados",64,"MASCULINO","2020/01/24","NO REPORTADO","25793 - Tausa",66
"3087","Numero de Dias Cotizados",65,"MASCULINO","2020/01/24","NO REPORTADO","25793 - Tausa",90
"3088","Numero de Dias Cotizados",57,"FEMENINO","2020/01/30","NO REPORTADO","25793 - Tausa",90
"3089","Numero de Dias Cotizados",57,"FEMENINO","2020/07/03","NO REPORTADO","25793 - Tausa",30
"3090","Numero de Dias Cotizados",32,"FEMENINO","2019/01/09","NO REPORTADO","25258 - El Peñón",30
"3091","Numero de Dias Cotizados",59,"FEMENINO","2019/01/10","NO REPORTADO","25258 - El Peñón",30
"3092","Numero de Dias Cotizados",59,"MASCULINO","2019/01/16","NO REPORTADO","25258 - El Peñón",30
"3093","Numero de Dias Cotizados",52,"FEMENINO","2019/01/17","NO REPORTADO","25258 - El Peñón",30
"3094","Numero de Dias Cotizados",26,"FEMENINO","2019/01/29","NO REPORTADO","25258 - El Peñón",30
"3095","Numero de Dias Cotizados",27,"MASCULINO","2019/01/29","NO REPORTADO","25258 - El Peñón",30
"3096","Numero de Dias Cotizados",65,"MASCULINO","2019/02/04","NO REPORTADO","25258 - El Peñón",30
"3097","Numero de Dias Cotizados",59,"FEMENINO","2019/02/06","NO REPORTADO","25258 - El Peñón",120
"3098","Numero de Dias Cotizados",32,"FEMENINO","2019/02/07","NO REPORTADO","25258 - El Peñón",120
"3099","Numero de Dias Cotizados",59,"MASCULINO","2019/02/13","NO REPORTADO","25258 - El Peñón",97
"3100","Numero de Dias Cotizados",52,"FEMENINO","2019/02/18","NO REPORTADO","25258 - El Peñón",117
"3101","Numero de Dias Cotizados",26,"FEMENINO","2019/02/28","NO REPORTADO","25258 - El Peñón",60
"3102","Numero de Dias Cotizados",27,"MASCULINO","2019/02/28","NO REPORTADO","25258 - El Peñón",120
"3103","Numero de Dias Cotizados",25,"MASCULINO","2019/03/06","NO REPORTADO","25258 - El Peñón",48
"3104","Numero de Dias Cotizados",32,"FEMENINO","2019/03/07","NO REPORTADO","25258 - El Peñón",120
"3105","Numero de Dias Cotizados",59,"FEMENINO","2019/03/07","NO REPORTADO","25258 - El Peñón",120
"3106","Numero de Dias Cotizados",52,"FEMENINO","2019/03/13","NO REPORTADO","25258 - El Peñón",115
"3107","Numero de Dias Cotizados",59,"MASCULINO","2019/03/13","NO REPORTADO","25258 - El Peñón",60
"3108","Numero de Dias Cotizados",65,"MASCULINO","2019/03/18","NO REPORTADO","25258 - El Peñón",30
"3109","Numero de Dias Cotizados",26,"FEMENINO","2019/03/21","NO REPORTADO","25258 - El Peñón",60
"3110","Numero de Dias Cotizados",27,"MASCULINO","2019/03/21","NO REPORTADO","25258 - El Peñón",120
"3111","Numero de Dias Cotizados",26,"FEMENINO","2019/04/04","NO REPORTADO","25258 - El Peñón",120
"3112","Numero de Dias Cotizados",59,"FEMENINO","2019/04/04","NO REPORTADO","25258 - El Peñón",120
"3113","Numero de Dias Cotizados",32,"FEMENINO","2019/04/05","NO REPORTADO","25258 - El Peñón",4
"3114","Numero de Dias Cotizados",25,"MASCULINO","2019/04/08","NO REPORTADO","25258 - El Peñón",180
"3115","Numero de Dias Cotizados",59,"MASCULINO","2019/04/11","NO REPORTADO","25258 - El Peñón",60
"3116","Numero de Dias Cotizados",52,"FEMENINO","2019/04/16","NO REPORTADO","25258 - El Peñón",120
"3117","Numero de Dias Cotizados",27,"MASCULINO","2019/04/24","NO REPORTADO","25258 - El Peñón",120
"3118","Numero de Dias Cotizados",26,"FEMENINO","2019/05/06","NO REPORTADO","25258 - El Peñón",120
"3119","Numero de Dias Cotizados",59,"FEMENINO","2019/05/06","NO REPORTADO","25258 - El Peñón",120
"3120","Numero de Dias Cotizados",25,"MASCULINO","2019/05/09","NO REPORTADO","25258 - El Peñón",180
"3121","Numero de Dias Cotizados",59,"MASCULINO","2019/05/14","NO REPORTADO","25258 - El Peñón",60
"3122","Numero de Dias Cotizados",52,"FEMENINO","2019/05/17","NO REPORTADO","25258 - El Peñón",120
"3123","Numero de Dias Cotizados",27,"MASCULINO","2019/05/27","NO REPORTADO","25258 - El Peñón",120
"3124","Numero de Dias Cotizados",26,"FEMENINO","2019/06/06","NO REPORTADO","25258 - El Peñón",120
"3125","Numero de Dias Cotizados",59,"FEMENINO","2019/06/06","NO REPORTADO","25258 - El Peñón",120
"3126","Numero de Dias Cotizados",25,"MASCULINO","2019/06/10","NO REPORTADO","25258 - El Peñón",180
"3127","Numero de Dias Cotizados",59,"MASCULINO","2019/06/14","NO REPORTADO","25258 - El Peñón",108
"3128","Numero de Dias Cotizados",52,"FEMENINO","2019/06/17","NO REPORTADO","25258 - El Peñón",100
"3129","Numero de Dias Cotizados",27,"MASCULINO","2019/06/26","NO REPORTADO","25258 - El Peñón",120
"3130","Numero de Dias Cotizados",26,"FEMENINO","2019/07/04","NO REPORTADO","25258 - El Peñón",120
"3131","Numero de Dias Cotizados",59,"FEMENINO","2019/07/04","NO REPORTADO","25258 - El Peñón",120
"3132","Numero de Dias Cotizados",25,"MASCULINO","2019/07/09","NO REPORTADO","25258 - El Peñón",180
"3133","Numero de Dias Cotizados",59,"MASCULINO","2019/07/12","NO REPORTADO","25258 - El Peñón",120
"3134","Numero de Dias Cotizados",52,"FEMENINO","2019/07/17","NO REPORTADO","25258 - El Peñón",120
"3135","Numero de Dias Cotizados",27,"MASCULINO","2019/07/23","NO REPORTADO","25258 - El Peñón",120
"3136","Numero de Dias Cotizados",26,"FEMENINO","2019/08/05","NO REPORTADO","25258 - El Peñón",120
"3137","Numero de Dias Cotizados",59,"FEMENINO","2019/08/05","NO REPORTADO","25258 - El Peñón",120
"3138","Numero de Dias Cotizados",59,"MASCULINO","2019/08/14","NO REPORTADO","25258 - El Peñón",120
"3139","Numero de Dias Cotizados",52,"FEMENINO","2019/08/20","NO REPORTADO","25258 - El Peñón",120
"3140","Numero de Dias Cotizados",27,"MASCULINO","2019/08/23","NO REPORTADO","25258 - El Peñón",120
"3141","Numero de Dias Cotizados",26,"FEMENINO","2019/09/03","NO REPORTADO","25258 - El Peñón",120
"3142","Numero de Dias Cotizados",59,"FEMENINO","2019/09/03","NO REPORTADO","25258 - El Peñón",120
"3143","Numero de Dias Cotizados",56,"FEMENINO","2019/09/10","NO REPORTADO","25258 - El Peñón",92
"3144","Numero de Dias Cotizados",59,"MASCULINO","2019/09/12","NO REPORTADO","25258 - El Peñón",120
"3145","Numero de Dias Cotizados",52,"FEMENINO","2019/09/17","NO REPORTADO","25258 - El Peñón",120
"3146","Numero de Dias Cotizados",27,"MASCULINO","2019/09/24","NO REPORTADO","25258 - El Peñón",120
"3147","Numero de Dias Cotizados",56,"FEMENINO","2019/10/04","NO REPORTADO","25258 - El Peñón",120
"3148","Numero de Dias Cotizados",26,"FEMENINO","2019/10/07","NO REPORTADO","25258 - El Peñón",120
"3149","Numero de Dias Cotizados",59,"FEMENINO","2019/10/07","NO REPORTADO","25258 - El Peñón",120
"3150","Numero de Dias Cotizados",59,"MASCULINO","2019/10/11","NO REPORTADO","25258 - El Peñón",120
"3151","Numero de Dias Cotizados",52,"FEMENINO","2019/10/17","NO REPORTADO","25258 - El Peñón",120
"3152","Numero de Dias Cotizados",27,"MASCULINO","2019/10/23","NO REPORTADO","25258 - El Peñón",120
"3153","Numero de Dias Cotizados",26,"FEMENINO","2019/11/05","NO REPORTADO","25258 - El Peñón",120
"3154","Numero de Dias Cotizados",59,"FEMENINO","2019/11/05","NO REPORTADO","25258 - El Peñón",120
"3155","Numero de Dias Cotizados",56,"FEMENINO","2019/11/12","NO REPORTADO","25258 - El Peñón",120
"3156","Numero de Dias Cotizados",59,"MASCULINO","2019/11/15","NO REPORTADO","25258 - El Peñón",120
"3157","Numero de Dias Cotizados",52,"FEMENINO","2019/11/19","NO REPORTADO","25258 - El Peñón",120
"3158","Numero de Dias Cotizados",27,"MASCULINO","2019/11/26","NO REPORTADO","25258 - El Peñón",120
"3159","Numero de Dias Cotizados",26,"FEMENINO","2019/12/04","NO REPORTADO","25258 - El Peñón",120
"3160","Numero de Dias Cotizados",59,"FEMENINO","2019/12/04","NO REPORTADO","25258 - El Peñón",120
"3161","Numero de Dias Cotizados",56,"FEMENINO","2019/12/09","NO REPORTADO","25258 - El Peñón",120
"3162","Numero de Dias Cotizados",59,"MASCULINO","2019/12/12","NO REPORTADO","25258 - El Peñón",120
"3163","Numero de Dias Cotizados",52,"FEMENINO","2019/12/17","NO REPORTADO","25258 - El Peñón",120
"3164","Numero de Dias Cotizados",27,"MASCULINO","2020/01/02","NO REPORTADO","25258 - El Peñón",100
"3165","Numero de Dias Cotizados",59,"MASCULINO","2020/01/02","NO REPORTADO","25258 - El Peñón",39
"3166","Numero de Dias Cotizados",26,"FEMENINO","2020/01/07","NO REPORTADO","25258 - El Peñón",90
"3167","Numero de Dias Cotizados",59,"FEMENINO","2020/01/07","NO REPORTADO","25258 - El Peñón",90
"3168","Numero de Dias Cotizados",56,"FEMENINO","2020/01/10","NO REPORTADO","25258 - El Peñón",89
"3169","Numero de Dias Cotizados",52,"FEMENINO","2020/01/20","NO REPORTADO","25258 - El Peñón",90
"3170","Numero de Dias Cotizados",27,"MASCULINO","2020/01/22","NO REPORTADO","25258 - El Peñón",66
"3171","Numero de Dias Cotizados",37,"MASCULINO","2019/04/22","NO REPORTADO","25288 - Fúquene",120
"3172","Numero de Dias Cotizados",37,"MASCULINO","2019/05/21","NO REPORTADO","25288 - Fúquene",120
"3173","Numero de Dias Cotizados",37,"MASCULINO","2019/06/21","NO REPORTADO","25288 - Fúquene",120
"3174","Numero de Dias Cotizados",37,"MASCULINO","2019/07/19","NO REPORTADO","25288 - Fúquene",120
"3175","Numero de Dias Cotizados",37,"MASCULINO","2019/08/22","NO REPORTADO","25288 - Fúquene",90
"3176","Numero de Dias Cotizados",37,"MASCULINO","2019/09/19","NO REPORTADO","25288 - Fúquene",120
"3177","Numero de Dias Cotizados",37,"MASCULINO","2019/10/21","NO REPORTADO","25288 - Fúquene",120
"3178","Numero de Dias Cotizados",37,"MASCULINO","2019/11/25","NO REPORTADO","25288 - Fúquene",120
"3179","Numero de Dias Cotizados",37,"MASCULINO","2019/12/19","NO REPORTADO","25288 - Fúquene",120
"3180","Numero de Dias Cotizados",37,"MASCULINO","2020/01/22","NO REPORTADO","25288 - Fúquene",90
"3181","Numero de Dias Cotizados",39,"MASCULINO","2019/01/03","NO REPORTADO","25513 - Pacho",21
"3182","Numero de Dias Cotizados",46,"MASCULINO","2019/01/03","NO REPORTADO","25513 - Pacho",21
"3183","Numero de Dias Cotizados",61,"MASCULINO","2019/01/03","NO REPORTADO","25513 - Pacho",21
"3184","Numero de Dias Cotizados",32,"MASCULINO","2019/01/10","NO REPORTADO","25513 - Pacho",30
"3185","Numero de Dias Cotizados",39,"MASCULINO","2019/01/10","NO REPORTADO","25513 - Pacho",30
"3186","Numero de Dias Cotizados",65,"MASCULINO","2019/01/24","NO REPORTADO","25513 - Pacho",30
"3187","Numero de Dias Cotizados",39,"MASCULINO","2019/02/05","NO REPORTADO","25513 - Pacho",92
"3188","Numero de Dias Cotizados",46,"MASCULINO","2019/02/05","NO REPORTADO","25513 - Pacho",92
"3189","Numero de Dias Cotizados",65,"MASCULINO","2019/02/11","NO REPORTADO","25513 - Pacho",120
"3190","Numero de Dias Cotizados",39,"MASCULINO","2019/03/05","NO REPORTADO","25513 - Pacho",120
"3191","Numero de Dias Cotizados",46,"MASCULINO","2019/03/05","NO REPORTADO","25513 - Pacho",120
"3192","Numero de Dias Cotizados",65,"MASCULINO","2019/03/05","NO REPORTADO","25513 - Pacho",120
"3193","Numero de Dias Cotizados",35,"MASCULINO","2019/03/11","NO REPORTADO","25513 - Pacho",4
"3194","Numero de Dias Cotizados",38,"MASCULINO","2019/04/02","NO REPORTADO","25513 - Pacho",16
"3195","Numero de Dias Cotizados",32,"MASCULINO","2019/04/03","NO REPORTADO","25513 - Pacho",108
"3196","Numero de Dias Cotizados",39,"MASCULINO","2019/04/03","NO REPORTADO","25513 - Pacho",120
"3197","Numero de Dias Cotizados",46,"MASCULINO","2019/04/03","NO REPORTADO","25513 - Pacho",120
"3198","Numero de Dias Cotizados",65,"MASCULINO","2019/04/04","NO REPORTADO","25513 - Pacho",120
"3199","Numero de Dias Cotizados",59,"MASCULINO","2019/04/22","NO REPORTADO","25513 - Pacho",120
"3200","Numero de Dias Cotizados",32,"MASCULINO","2019/05/06","NO REPORTADO","25513 - Pacho",120
"3201","Numero de Dias Cotizados",38,"MASCULINO","2019/05/06","NO REPORTADO","25513 - Pacho",120
"3202","Numero de Dias Cotizados",39,"MASCULINO","2019/05/06","NO REPORTADO","25513 - Pacho",120
"3203","Numero de Dias Cotizados",46,"MASCULINO","2019/05/06","NO REPORTADO","25513 - Pacho",120
"3204","Numero de Dias Cotizados",65,"MASCULINO","2019/05/08","NO REPORTADO","25513 - Pacho",120
"3205","Numero de Dias Cotizados",59,"MASCULINO","2019/05/21","NO REPORTADO","25513 - Pacho",120
"3206","Numero de Dias Cotizados",38,"MASCULINO","2019/06/05","NO REPORTADO","25513 - Pacho",120
"3207","Numero de Dias Cotizados",65,"MASCULINO","2019/06/05","NO REPORTADO","25513 - Pacho",120
"3208","Numero de Dias Cotizados",32,"MASCULINO","2019/06/06","NO REPORTADO","25513 - Pacho",120
"3209","Numero de Dias Cotizados",39,"MASCULINO","2019/06/06","NO REPORTADO","25513 - Pacho",120
"3210","Numero de Dias Cotizados",46,"MASCULINO","2019/06/06","NO REPORTADO","25513 - Pacho",180
"3211","Numero de Dias Cotizados",59,"MASCULINO","2019/06/21","NO REPORTADO","25513 - Pacho",120
"3212","Numero de Dias Cotizados",38,"MASCULINO","2019/07/02","NO REPORTADO","25513 - Pacho",120
"3213","Numero de Dias Cotizados",65,"MASCULINO","2019/07/03","NO REPORTADO","25513 - Pacho",120
"3214","Numero de Dias Cotizados",32,"MASCULINO","2019/07/04","NO REPORTADO","25513 - Pacho",120
"3215","Numero de Dias Cotizados",39,"MASCULINO","2019/07/04","NO REPORTADO","25513 - Pacho",120
"3216","Numero de Dias Cotizados",46,"MASCULINO","2019/07/04","NO REPORTADO","25513 - Pacho",120
"3217","Numero de Dias Cotizados",59,"MASCULINO","2019/07/19","NO REPORTADO","25513 - Pacho",120
"3218","Numero de Dias Cotizados",32,"MASCULINO","2019/08/05","NO REPORTADO","25513 - Pacho",120
"3219","Numero de Dias Cotizados",38,"MASCULINO","2019/08/05","NO REPORTADO","25513 - Pacho",120
"3220","Numero de Dias Cotizados",39,"MASCULINO","2019/08/05","NO REPORTADO","25513 - Pacho",120
"3221","Numero de Dias Cotizados",46,"MASCULINO","2019/08/05","NO REPORTADO","25513 - Pacho",120
"3222","Numero de Dias Cotizados",65,"MASCULINO","2019/08/06","NO REPORTADO","25513 - Pacho",120
"3223","Numero de Dias Cotizados",59,"MASCULINO","2019/08/22","NO REPORTADO","25513 - Pacho",120
"3224","Numero de Dias Cotizados",32,"MASCULINO","2019/09/04","NO REPORTADO","25513 - Pacho",120
"3225","Numero de Dias Cotizados",38,"MASCULINO","2019/09/04","NO REPORTADO","25513 - Pacho",88
"3226","Numero de Dias Cotizados",39,"MASCULINO","2019/09/04","NO REPORTADO","25513 - Pacho",120
"3227","Numero de Dias Cotizados",46,"MASCULINO","2019/09/04","NO REPORTADO","25513 - Pacho",120
"3228","Numero de Dias Cotizados",65,"MASCULINO","2019/09/06","NO REPORTADO","25513 - Pacho",120
"3229","Numero de Dias Cotizados",59,"MASCULINO","2019/09/19","NO REPORTADO","25513 - Pacho",106
"3230","Numero de Dias Cotizados",32,"MASCULINO","2019/10/03","NO REPORTADO","25513 - Pacho",120
"3231","Numero de Dias Cotizados",39,"MASCULINO","2019/10/03","NO REPORTADO","25513 - Pacho",120
"3232","Numero de Dias Cotizados",46,"MASCULINO","2019/10/03","NO REPORTADO","25513 - Pacho",120
"3233","Numero de Dias Cotizados",65,"MASCULINO","2019/10/10","NO REPORTADO","25513 - Pacho",120
"3234","Numero de Dias Cotizados",59,"MASCULINO","2019/10/21","NO REPORTADO","25513 - Pacho",120
"3235","Numero de Dias Cotizados",32,"MASCULINO","2019/11/05","NO REPORTADO","25513 - Pacho",120
"3236","Numero de Dias Cotizados",39,"MASCULINO","2019/11/05","NO REPORTADO","25513 - Pacho",120
"3237","Numero de Dias Cotizados",46,"MASCULINO","2019/11/05","NO REPORTADO","25513 - Pacho",120
"3238","Numero de Dias Cotizados",65,"MASCULINO","2019/11/19","NO REPORTADO","25513 - Pacho",90
"3239","Numero de Dias Cotizados",59,"MASCULINO","2019/11/25","NO REPORTADO","25513 - Pacho",120
"3240","Numero de Dias Cotizados",32,"MASCULINO","2019/12/03","NO REPORTADO","25513 - Pacho",120
"3241","Numero de Dias Cotizados",39,"MASCULINO","2019/12/03","NO REPORTADO","25513 - Pacho",72
"3242","Numero de Dias Cotizados",46,"MASCULINO","2019/12/03","NO REPORTADO","25513 - Pacho",120
"3243","Numero de Dias Cotizados",65,"MASCULINO","2019/12/10","NO REPORTADO","25513 - Pacho",90
"3244","Numero de Dias Cotizados",46,"MASCULINO","2019/12/19","NO REPORTADO","25513 - Pacho",32
"3245","Numero de Dias Cotizados",59,"MASCULINO","2019/12/19","NO REPORTADO","25513 - Pacho",120
"3246","Numero de Dias Cotizados",32,"MASCULINO","2020/01/03","NO REPORTADO","25513 - Pacho",78
"3247","Numero de Dias Cotizados",46,"MASCULINO","2020/01/03","NO REPORTADO","25513 - Pacho",75
"3248","Numero de Dias Cotizados",65,"MASCULINO","2020/01/15","NO REPORTADO","25513 - Pacho",60
"3249","Numero de Dias Cotizados",59,"MASCULINO","2020/01/22","NO REPORTADO","25513 - Pacho",90
"3250","Numero de Dias Cotizados",38,"MASCULINO","2019/01/09","NO REPORTADO","25269 - Facatativá",30
"3251","Numero de Dias Cotizados",69,"MASCULINO","2019/01/09","NO REPORTADO","25269 - Facatativá",30
"3252","Numero de Dias Cotizados",38,"MASCULINO","2019/02/05","NO REPORTADO","25269 - Facatativá",113
"3253","Numero de Dias Cotizados",69,"MASCULINO","2019/02/05","NO REPORTADO","25269 - Facatativá",114
"3254","Numero de Dias Cotizados",38,"MASCULINO","2019/03/05","NO REPORTADO","25269 - Facatativá",108
"3255","Numero de Dias Cotizados",69,"MASCULINO","2019/03/05","NO REPORTADO","25269 - Facatativá",120
"3256","Numero de Dias Cotizados",38,"MASCULINO","2019/04/02","NO REPORTADO","25269 - Facatativá",120
"3257","Numero de Dias Cotizados",69,"MASCULINO","2019/04/02","NO REPORTADO","25269 - Facatativá",120
"3258","Numero de Dias Cotizados",38,"MASCULINO","2019/05/06","NO REPORTADO","25269 - Facatativá",120
"3259","Numero de Dias Cotizados",69,"MASCULINO","2019/05/06","NO REPORTADO","25269 - Facatativá",120
"3260","Numero de Dias Cotizados",38,"MASCULINO","2019/06/05","NO REPORTADO","25269 - Facatativá",120
"3261","Numero de Dias Cotizados",69,"MASCULINO","2019/06/05","NO REPORTADO","25269 - Facatativá",120
"3262","Numero de Dias Cotizados",38,"MASCULINO","2019/07/02","NO REPORTADO","25269 - Facatativá",120
"3263","Numero de Dias Cotizados",69,"MASCULINO","2019/07/02","NO REPORTADO","25269 - Facatativá",120
"3264","Numero de Dias Cotizados",38,"MASCULINO","2019/08/05","NO REPORTADO","25269 - Facatativá",120
"3265","Numero de Dias Cotizados",69,"MASCULINO","2019/08/05","NO REPORTADO","25269 - Facatativá",120
"3266","Numero de Dias Cotizados",38,"MASCULINO","2019/09/04","NO REPORTADO","25269 - Facatativá",120
"3267","Numero de Dias Cotizados",69,"MASCULINO","2019/09/04","NO REPORTADO","25269 - Facatativá",120
"3268","Numero de Dias Cotizados",38,"MASCULINO","2019/10/03","NO REPORTADO","25269 - Facatativá",120
"3269","Numero de Dias Cotizados",69,"MASCULINO","2019/10/03","NO REPORTADO","25269 - Facatativá",120
"3270","Numero de Dias Cotizados",38,"MASCULINO","2019/11/05","NO REPORTADO","25269 - Facatativá",120
"3271","Numero de Dias Cotizados",69,"MASCULINO","2019/11/05","NO REPORTADO","25269 - Facatativá",120
"3272","Numero de Dias Cotizados",38,"MASCULINO","2019/12/03","NO REPORTADO","25269 - Facatativá",120
"3273","Numero de Dias Cotizados",69,"MASCULINO","2019/12/03","NO REPORTADO","25269 - Facatativá",114
"3274","Numero de Dias Cotizados",38,"MASCULINO","2020/01/07","NO REPORTADO","25269 - Facatativá",81
"3275","Numero de Dias Cotizados",69,"MASCULINO","2020/01/07","NO REPORTADO","25269 - Facatativá",81
"3276","Numero de Dias Cotizados",47,"MASCULINO","2019/01/09","NO REPORTADO","25799 - Tenjo",30
"3277","Numero de Dias Cotizados",47,"MASCULINO","2019/02/07","NO REPORTADO","25799 - Tenjo",120
"3278","Numero de Dias Cotizados",47,"MASCULINO","2019/03/07","NO REPORTADO","25799 - Tenjo",110
"3279","Numero de Dias Cotizados",47,"MASCULINO","2019/04/05","NO REPORTADO","25799 - Tenjo",120
"3280","Numero de Dias Cotizados",47,"MASCULINO","2019/05/08","NO REPORTADO","25799 - Tenjo",120
"3281","Numero de Dias Cotizados",47,"MASCULINO","2019/06/10","NO REPORTADO","25799 - Tenjo",120
"3282","Numero de Dias Cotizados",47,"MASCULINO","2019/07/10","NO REPORTADO","25799 - Tenjo",120
"3283","Numero de Dias Cotizados",47,"MASCULINO","2019/08/08","NO REPORTADO","25799 - Tenjo",120
"3284","Numero de Dias Cotizados",47,"MASCULINO","2019/09/06","NO REPORTADO","25799 - Tenjo",120
"3285","Numero de Dias Cotizados",47,"MASCULINO","2019/10/07","NO REPORTADO","25799 - Tenjo",111
