"","Measures","Edad","Sexo","Hierarchy","Etnia","Municipio","value"
"9615","Número de Cotizantes",35,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",1
"9616","Número de Cotizantes",42,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",3
"9617","Número de Cotizantes",43,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",1
"9618","Número de Cotizantes",44,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",1
"9619","Número de Cotizantes",48,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",3
"9620","Número de Cotizantes",49,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",1
"9621","Número de Cotizantes",51,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",1
"9622","Número de Cotizantes",55,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",1
"9623","Número de Cotizantes",58,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",1
"9624","Número de Cotizantes",61,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",1
"9625","Número de Cotizantes",62,"MASCULINO","2019/11/26","NO REPORTADO","25899 - Zipaquirá",1
"9626","Número de Cotizantes",47,"FEMENINO","2019/12/02","NO REPORTADO","25899 - Zipaquirá",1
"9627","Número de Cotizantes",59,"FEMENINO","2019/12/02","NO REPORTADO","25899 - Zipaquirá",1
"9628","Número de Cotizantes",61,"FEMENINO","2019/12/02","NO REPORTADO","25899 - Zipaquirá",1
"9629","Número de Cotizantes",57,"MASCULINO","2019/12/02","NO REPORTADO","25899 - Zipaquirá",1
"9630","Número de Cotizantes",66,"MASCULINO","2019/12/02","NO REPORTADO","25899 - Zipaquirá",1
"9631","Número de Cotizantes",68,"MASCULINO","2019/12/02","NO REPORTADO","25899 - Zipaquirá",1
"9632","Número de Cotizantes",23,"FEMENINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9633","Número de Cotizantes",43,"FEMENINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9634","Número de Cotizantes",50,"FEMENINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9635","Número de Cotizantes",53,"FEMENINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9636","Número de Cotizantes",29,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9637","Número de Cotizantes",30,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",2
"9638","Número de Cotizantes",33,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9639","Número de Cotizantes",34,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",2
"9640","Número de Cotizantes",38,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9641","Número de Cotizantes",39,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9642","Número de Cotizantes",42,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9643","Número de Cotizantes",44,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9644","Número de Cotizantes",47,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",2
"9645","Número de Cotizantes",49,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",2
"9646","Número de Cotizantes",50,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9647","Número de Cotizantes",51,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9648","Número de Cotizantes",52,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",2
"9649","Número de Cotizantes",61,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9650","Número de Cotizantes",66,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9651","Número de Cotizantes",68,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9652","Número de Cotizantes",74,"MASCULINO","2019/12/03","NO REPORTADO","25899 - Zipaquirá",1
"9653","Número de Cotizantes",48,"FEMENINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",2
"9654","Número de Cotizantes",52,"FEMENINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9655","Número de Cotizantes",24,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9656","Número de Cotizantes",27,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9657","Número de Cotizantes",32,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9658","Número de Cotizantes",34,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9659","Número de Cotizantes",36,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9660","Número de Cotizantes",37,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9661","Número de Cotizantes",42,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9662","Número de Cotizantes",44,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",2
"9663","Número de Cotizantes",46,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9664","Número de Cotizantes",47,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9665","Número de Cotizantes",56,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9666","Número de Cotizantes",61,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9667","Número de Cotizantes",66,"MASCULINO","2019/12/04","NO REPORTADO","25899 - Zipaquirá",1
"9668","Número de Cotizantes",38,"FEMENINO","2019/12/05","NO REPORTADO","25899 - Zipaquirá",1
"9669","Número de Cotizantes",24,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9670","Número de Cotizantes",28,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9671","Número de Cotizantes",30,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9672","Número de Cotizantes",32,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9673","Número de Cotizantes",35,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9674","Número de Cotizantes",36,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9675","Número de Cotizantes",37,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9676","Número de Cotizantes",40,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9677","Número de Cotizantes",50,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9678","Número de Cotizantes",61,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9679","Número de Cotizantes",69,"FEMENINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9680","Número de Cotizantes",23,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9681","Número de Cotizantes",25,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9682","Número de Cotizantes",26,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9683","Número de Cotizantes",28,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9684","Número de Cotizantes",30,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",3
"9685","Número de Cotizantes",31,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9686","Número de Cotizantes",32,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9687","Número de Cotizantes",33,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9688","Número de Cotizantes",34,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9689","Número de Cotizantes",36,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9690","Número de Cotizantes",37,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9691","Número de Cotizantes",38,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9692","Número de Cotizantes",39,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",4
"9693","Número de Cotizantes",40,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9694","Número de Cotizantes",41,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9695","Número de Cotizantes",42,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9696","Número de Cotizantes",44,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9697","Número de Cotizantes",45,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9698","Número de Cotizantes",49,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9699","Número de Cotizantes",50,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9700","Número de Cotizantes",52,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9701","Número de Cotizantes",53,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9702","Número de Cotizantes",55,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9703","Número de Cotizantes",58,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9704","Número de Cotizantes",59,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9705","Número de Cotizantes",60,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9706","Número de Cotizantes",61,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
"9707","Número de Cotizantes",63,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",2
"9708","Número de Cotizantes",66,"MASCULINO","2019/12/06","NO REPORTADO","25899 - Zipaquirá",1
