scope_code,department_code,department,municipality,update_mdhm,advance_number,tables_total,tables_reported,tables_reported_pct,census_total,voters,voters_pct,abstention,abstention_pct,valid_votes,valid_votes_pct,blank_votes,blank_votes_pct,null_votes,null_votes_pct,unmarked_votes,unmarked_votes_pct,candidate_votes_total,candidate_votes_total_pct,party_code,party_name,party_color,candidate_code,sort_order,president,vice_president,votes,votes_pct
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1227,"53,76%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,744,"32,60%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,94,"4,11%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,46,"2,01%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,28,"1,22%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,10,"0,43%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,7,"0,30%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,7,"0,30%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,5,"0,21%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,3,"0,13%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,2,"0,08%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,"0,04%"
44024,44,CAQUETA,SOLITA,05311654,6,18,18,100%,6175,2341,"37,91%",3834,"62,08%",2282,"97,47%",107,"4,68%",37,"1,58%",22,"0,93%",2175,"95,31%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,1,"0,04%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,1498,"63,96%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,587,"25,06%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,87,"3,71%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,66,"2,81%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,41,"1,75%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,4,"0,17%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,3,"0,12%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,3,"0,12%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,3,"0,12%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,2,"0,08%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,"0,04%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,"0,04%"
44040,44,CAQUETA,VALPARAISO,05311659,8,18,18,100%,5670,2383,"42,02%",3287,"57,97%",2342,"98,27%",46,"1,96%",29,"1,21%",12,"0,50%",2296,"98,03%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,0,0%
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,11764,"57,15%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,5718,"27,78%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,1455,"7,06%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,530,"2,57%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,476,"2,31%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,90,"0,43%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,34,"0,16%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,29,"0,14%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,26,"0,12%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,26,"0,12%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,14,"0,06%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,10,"0,04%"
46040,46,CASANARE,AGUAZUL,05311744,15,88,88,100%,29666,21094,"71,10%",8572,"28,89%",20581,"97,56%",404,"1,96%",471,"2,23%",42,"0,19%",20177,"98,03%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,5,"0,02%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,835,"66,21%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,267,"21,17%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,88,"6,97%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,21,"1,66%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,21,"1,66%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,4,"0,31%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,4,"0,31%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,3,"0,23%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,2,"0,15%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,2,"0,15%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,1,"0,07%"
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,0,0%
46120,46,CASANARE,CHAMEZA,05311658,6,6,6,100%,1858,1269,"68,29%",589,"31,70%",1261,"99,36%",13,"1,03%",5,"0,39%",3,"0,23%",1248,"98,96%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,0,0%
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,3410,"71,62%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,806,"16,92%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,340,"7,14%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,45,"0,94%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,38,"0,79%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,19,"0,39%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,15,"0,31%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,7,"0,14%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,6,"0,12%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,6,"0,12%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,4,"0,08%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,2,"0,04%"
46320,46,CASANARE,HATO COROZAL,05311739,11,33,33,100%,7903,4808,"60,83%",3095,"39,16%",4761,"99,02%",62,"1,30%",34,"0,70%",13,"0,27%",4699,"98,69%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,1,"0,02%"
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,229,"60,58%"
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,109,"28,83%"
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,11,"2,91%"
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,3,"0,79%"
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,3,"0,79%"
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,2,"0,52%"
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",13,,,9,10,CARLOS EDUARDO CAICEDO OMAR,NELSON JAVIER ALARCÓN SUÁREZ,1,"0,26%"
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,1,"0,26%"
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",5,,,10,11,GUSTAVO MATAMOROS CAMACHO,MILA MARÍA PAZ CAMPAZ,0,0%
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",12,,,13,14,LUIS GILBERTO MURILLO URRUTIA,LUZ MARÍA ZAPATA ZAPATA,0,0%
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,0,0%
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,0,0%
46480,46,CASANARE,LA SALINA,05311633,2,3,3,100%,980,389,"39,69%",591,"60,30%",378,"97,17%",19,"5,02%",8,"2,05%",3,"0,77%",359,"94,97%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,0,0%
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",10,,,4,5,ABELARDO DE LA ESPRIELLA,JOSÉ MANUEL RESTREPO ABONDANO,4699,"62,51%"
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",7,,,1,1,IVÁN CEPEDA CASTRO,AIDA MARINA QUILCUE VIVAS,1830,"24,34%"
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",2,,,11,12,PALOMA VALENCIA LASERNA,JUAN DANIEL OVIEDO ARANGO,455,"6,05%"
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",8,,,3,4,RAÚL SANTIAGO BOTERO JARAMILLO,CARLOS FERNANDO CUEVAS ROMERO,137,"1,82%"
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",3,,,12,13,SERGIO FAJARDO VALDERRAMA,EDNA CRISTINA DEL SOCORRO BONILLA SEBA,131,"1,74%"
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",11,,,2,3,CLAUDIA LÓPEZ,LEONARDO HUMBERTO HUERTA GUTIÉRREZ,43,"0,57%"
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",14,,,5,6,ÓSCAR MAURICIO LIZCANO ARANGO,PEDRO LUIS DE LA TORRE MARQUEZ,21,"0,27%"
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",4,,,6,7,MIGUEL URIBE LONDOÑO,LUISA FERNANDA VILLEGAS ARAQUE,13,"0,17%"
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",6,,,8,9,ROY LEONARDO BARRERAS MONTEALEGRE,MARTHA LUCÍA ZAMORA ÁVILA,13,"0,17%"
46520,46,CASANARE,MANI,05311723,12,40,40,100%,12056,7649,"63,44%",4407,"36,55%",7516,"98,26%",145,"1,92%",114,"1,49%",19,"0,24%",7371,"98,07%",9,PARTIDO CENTRO DEMOCRÁTICO,#4BAFE7,7,8,SONDRA MACOLLINS GARVIN PINTO,LEONARDO KARAM HELO,11,"0,14%"
